Restaurant,Customer,Date,Rating,Review
Haty Al Sahaba,MaRk M***,14 September 2023,Good,That's gonna be my last order here and it sucked wasted money
Haty Al Sahaba,Rehab M***,24 August 2023,Very good,طلبت ساندوتش كبدة كبير. وصلني اصغر رغيف بلدي شوفته فحياتي
Flamenco Postres Bakery & Pastry,Abdelmonaim s***,02 February 2024,Very good,مندوب التوصيل كان قليل الذوق انا نزلتله بعد خمس دقايق من مكالمته بسبب الاسانسير وهو وبيرن كل 30ثانية
Flamenco Postres Bakery & Pastry,Shami V***,09 January 2024,Amazing,delicious. Thank you for the good service
Flamenco Postres Bakery & Pastry,aslam k***,31 December 2023,Amazing,As today is the last day in the year i decided to get an English cake from one the best bakeries ever to celebrate this day. the cake was very delicious. Vielen Dank und schönes neues Jahr! :)
Flamenco Postres Bakery & Pastry,aslam k***,31 December 2023,Amazing,As today is the last day in the year i decided to get an English cake from one the best bakeries ever to celebrate this day. the cake was very delicious. Vielen Dank und schönes neues Jahr! :)
Flamenco Postres Bakery & Pastry,Shami V***,29 December 2023,Very good,usually vety top notch but today no cuatard in my danishes.
Flamenco Postres Bakery & Pastry,Debashish B***,28 December 2023,Good,"hello Customer Care, I ordered Chocolate Cake small as per the Picture. but, I got a wrong Cake."
Flamenco Postres Bakery & Pastry,Shami V***,15 December 2023,Amazing,he was very courteous
Flamenco Postres Bakery & Pastry,Yara A***,26 November 2023,Very good,baguette was hard and needed to have surface more golden brown.
Flamenco Postres Bakery & Pastry,Yara A***,11 November 2023,Very good,i ordered white cheese croissaint and cheddar cheese was delivered
Tasha,Tamer A***,10 February 2024,Very good,شوربة العدس ماكنتش مميزة، سمبوسك اللحمة ،والمكرونة البشاميل رائعه.التوصيل للطلب ساعتين
Tasha,Amany A***,07 February 2024,Good,الارز بالشعرية والفاصوليا البيضا حلوة اوي وشوربة اللسان عصفور حلوة والسلطة الخضرا كفتة الفرن وحشة
Tasha,Ramy N***,03 February 2024,Good,الأكل كان حلو .. لكن للأسف الكميات قليلة جدآ 🤨
Tasha,وائل ع***,30 January 2024,Good,الرقاق كان نئ تماما ومش مسقي شوربة خالص ولا فيه ريحه السمنة
Tasha,Ali O***,30 January 2024,Good,كفتة ناقصة ملح و باردة
Tasha,Salwa N***,29 January 2024,Very good,التغليف والنظافة ٥ نجوم لكن صنعة الفتة هي ال٤ عشان ممكن تبقى أحلى شوية كمان. شكراً
Tasha,Rufayda M***,27 January 2024,Amazing,"Need to add more sugar to couscous ,"
Tasha,reko d***,12 January 2024,Good,الطعم جيد ولذيذ ولكن يجب الانتباه في التغليف وعدد المعالق
Al Dahan,Haidy M***,09 February 2024,Good,طلبت اوردر واستلمت اوردر تاني وكلمت المطعم غيرلي الاوردر طلبت ميتبعتش الفاتوره مع الطلب وتم ارسالها
Al Dahan,Mai K***,08 February 2024,Good,I asked to have boneless chicken and received them all with bones.
Al Dahan,Fatma A***,02 February 2024,Good,دفعت اكتر ما كان ظهر على التطبيق دفعت اكتر ما كان ظاهر فى التطبيق
Al Dahan,Deja G***,29 January 2024,Amazing,delivery time is very good.
Al Dahan,Deja G***,29 January 2024,Amazing,Best Quality
Al Dahan,tamer o***,26 January 2024,Good,تسمم اصبنا بحالة تسمم جامدة اقل من نص ساعة وكنا بنضيع بجد حاجة منتهى الأحساس بالمسؤلية صدمة
Al Dahan,Abdulrahman A***,25 January 2024,Good,الاكل وصل بارد جدا و غير صالح للاكل ، و تواصلت مع خدمة العملاء مطعم الدهان و لم يقوموا بحل المشكلة
Al Dahan,dina m***,10 January 2024,Good,الاكل كان بارد جدا ومفيش اي طعم وحقيقي كنت مستاءه جدا وخصوصا اني اول مره اجربه
Al Dahan,Kenzy Tamer F***,06 January 2024,Good,الفراخ كانت زفره طعمها وريحه مش حلوين ابدا
Al Dahan,Fatima D***,03 January 2024,Good,porriin was too small delivery fee of 65 pounds is expensive
Al Dahan,ashraf e***,03 January 2024,Good,1. I fee quantity is not enough. 2. Parsely is full of sand. 3. no extra bread.
Al Dahan,Aziz H***,02 January 2024,Very good,الاكل والتغليف حلو بس الشوربة باردة
Al Dahan,سالم ا***,30 December 2023,Very good,طلبت من الدهان أونلاين، الكمية قليلة جدًا مقابل الفلوس حسيت بزعل وإحراج مع ضيوفي
Al Dahan,Ali M***,30 December 2023,Good,الأكل كان برد
Al Dahan,Islam W***,29 December 2023,Very good,Delivery time should be a much less
Al Dahan,Lubna H***,28 December 2023,Very good,كل حاجة تحفة بس السلطة كانت بايظة
Al Dahan,HassanKhourshed H***,25 December 2023,Very good,الاكل محتاج يتحفظ كويس عشان ميبردش
Al Dahan,احمد ف***,22 December 2023,Good,الاكل سيئ جدا والكفته مليانه عظم والاكل وصلني بارد نصيحه عدم تجربة المطعم
Al Dahan,Noha G***,18 December 2023,Good,الاكل جه بارد جدا و الفته طعمها كان سيئ جدا
Al Dahan,Mahmoud A***,16 December 2023,Good,اكل بارد فراخ نية ملوخية طعمها سيء
Al Dahan,Ibrahim m***,11 December 2023,Good,الأوردر كان سئ جدا دي مكنتش كفته بجد
Al Dahan,Hadir E***,03 December 2023,Good,طاجن الرز المعمر مش مستوي الرز فيه، بيقرمش ، مع الاسف كان حلو المره اللي فاتت وطلبته تاني لكن سيء
Al Dahan,Mohamed E***,02 December 2023,Good,الاكل سيء جدا والخبز جاي بارد وقديم ممكن صار له ٣ ايام المذاق سيء جدا والفراخ اغلبها نية
Al Dahan,Maha A***,30 November 2023,Good,The grilled chicken was cold and not fresh very bad experience the food not as good as before 😔
Al Dahan,Mohammed M***,26 November 2023,Good,The salad wasn’t fresh.. and my request has been ignored.
Al Dahan,Yehia H***,15 November 2023,Good,الفراخ كان بها دم . غير مستوية
Al Dahan,Heba E***,08 November 2023,Good,I ordered lamb kabab and they got me veal instead the kabab wasn’t as usual not juicy and hard
Al Dahan,lamees m***,30 October 2023,Good,الاوردر عبارة عن ملح كل الاوردر حادق جدا
Al Dahan,youssief r***,20 October 2023,Very good,الاكل كان بارد شويه و ارز الحشو كان ممكن يكون افضل ،حلو البسبوسه قليله فيه جدا قصاد الكريمه عليه
Fol We Falafel Awl Sa3a,asmaa s***,06 February 2024,Good,المخلل كان عليه ريم ابيض وانا رميته
Fol We Falafel Awl Sa3a,وليد ر***,16 January 2024,Good,الكمية قليلة جدا والتغليف مش حلو كل السندوتشات فوق بعض
Fol We Falafel Awl Sa3a,Etolv C***,27 November 2023,Good,كان هناك سندوتش ناقص فول مع فلافل
Fol We Falafel Awl Sa3a,Baidaa Y***,20 July 2023,Very good,غالي المكتوب اقل من 60 جنيه و الي اخذو 85 جنيه و الطلب بالنسبه للطعميه مش سندويتشات
Fol We Falafel Awl Sa3a,Ahmed H***,08 May 2023,Good,الكمية قليلة جدااااااا بالنسبة للسعر
Cake Cafe,Farah S***,03 February 2024,Very good,The sauce that came with the cheese cake is horrible 🫠
Cake Cafe,Kristian M***,16 December 2023,Good,cake good. everything else terrible. And they forgot my coffee...
Hawawshi Shalby,Jaaneet I***,05 February 2024,Good,الحواوشي كان محروق 🙂
Hawawshi Shalby,Dr M***,23 January 2024,Good,نضيف لكن مش مقرمش والجبنه مستطعمطهاش
Hosny Elkababgy,TAREK Q***,02 November 2023,Good,ططلطلبطلبتطلبت ككفكفتكفتكفتة ووصوصلوصل ككبكباكبابكباب وو ككفكفتكفتهكفتككفكفتكفتهكفككفكفتكفتهكككفكفتك
Hosny Elkababgy,Shokry E***,12 July 2023,Good,الشوربه غير جيده . طعم الفراخ ليس بالجوده المطلوبه .لكن في النهايه واجمالا كويس
Hosny Elkababgy,Nour G***,02 July 2023,Good,ملوخية كانت وحشة اوي
Sushien Sushi,Yousra ehab g***,13 February 2024,Good,سيئ جدااا كمية زيت بشعة
Sushien Sushi,Mohamed Awed Aboennaga ***,14 January 2024,Amazing,the best sushi ever
Sushien Sushi,donia e***,31 December 2023,Amazing,fresh sushi
Sushien Sushi,donia e***,29 December 2023,Amazing,wonderfull sushi
Sushien Sushi,هايدى م***,21 December 2023,Amazing,really good quality
Sushien Sushi,هايدى م***,19 December 2023,Amazing,the best sushi
Sushien Sushi,Salma S***,17 December 2023,Good,جودة السوشي حقيقي مفيش اسوء من كده
Sushien Sushi,Haifa H***,15 December 2023,Very good,الاكل حلو كتيير بس مشكلته انه بيتأخر في التوصيل، لو في خاصية التتبع برضو يكون افضل وافضل
Sushien Sushi,donia e***,11 December 2023,Amazing,best sushi ever
Sushien Sushi,mahmoud m***,07 December 2023,Amazing,the driver was very good give him 5 stars
Sushien Sushi,moZa h***,02 December 2023,Good,قعدنا اكتر من سعتين مستنين الاوردر
Sushien Sushi,hadeer A***,30 November 2023,Good,سئ جدا كله رز تقريبا
Sushien Sushi,هايدى م***,23 November 2023,Amazing,really good 👍
Sushien Sushi,donia e***,21 November 2023,Amazing,it was wonder full
Sushien Sushi,donia e***,16 November 2023,Amazing,thank you 😊
Sushien Sushi,هايدى م***,15 November 2023,Amazing,Delicious
Sushien Sushi,Boda M***,12 November 2023,Amazing,Perfect
Sushien Sushi,هايدى م***,09 November 2023,Amazing,thanks 😊
Sushien Sushi,Zainab Mohamed F***,03 November 2023,Good,the worst sushi i have ever ate!they didn't put shrimp in the sushi instead put feleh seriously!!!!!
Sushien Sushi,هايدى م***,31 October 2023,Amazing,🍣i realy love it
Buffalo Burger,Ahmed G***,09 February 2024,Very good,تم وضع علامات خاطئه على السندوتشات (اختيار اسم السندوتش خطأ) مما ادى الي اختلافات محرجه عند توزيعهم
Alaska,A 1 A***,30 December 2023,Amazing,Delivery man was very helpful
Alaska,Haythem E***,16 November 2023,Good,"I totally regret ordering from this restaurant. The food was tasteless, raw, dripping lot of oil."
Calories,Ahmed R***,16 December 2023,Good,I had stomach poisoning
Calories,Dalia Mostafa ***,13 September 2023,Good,الاكل في دود حاجه في منتهي الارف
Calories,عزة ا***,09 September 2023,Very good,اللحمة جيدة جدا الخضار السوتيه جيد لكن كمياتهم قليلة ..الفاصوليا بائسة جدا لا تقدموها .
Calories,Ahmed A***,27 August 2023,Good,عملت شكوي وكلمني حد من المطعم قلي الادارة هتتراصل معااك ومحدش تواصل والاوردر كان غير والصور والحجم
Calories,Ismail I***,16 July 2023,Very good,Price of 150 EGP for this is way overpriced
Calories,Nesma Walid ***,25 June 2023,Good,the food was not fresh and it tasted so bad .. the chicken wasnt fresh and the macarony wasnt fresh
Calories,meshari a***,10 June 2023,Good,عامل التوصيل وقح وغير محترف وغير نظيف
Calories,Yehia E***,07 June 2023,Good,"the portion of chicken was a joke, value for money is a theft 😡"
Calories,Sara A***,09 November 2022,Amazing,fresh and delicious
Fotour Breakfast,Hussein H***,12 February 2024,Good,انا بدفع الاضافات الextra ومش بتيجي مع انب بكتبلهم خدوا بالكم وزودوا الحاجة و مافيش فايدة
Fotour Breakfast,Omar R***,06 February 2024,Good,الاكل سااااااااقع جداً جداً جداً
Fotour Breakfast,Samar K***,15 January 2024,Good,كاتبة ان الساندوتشات متجيش بسلطة و التلاتة جم بسلطة !!
Kingdom Pizza,Ruuzzii R***,28 October 2023,Very good,المكون الاساسي اللي هو الجبنه شاحح عندهم باين
Kingdom Pizza,Hosam G***,30 July 2023,Very good,البيتزا بتبقى احلى كتير وهيا سخنة، فا بقترح نشوف افكار اننا نحافظ على درجة حرارة الاكل،
Kingdom Pizza,First Name L***,24 July 2023,Good,"Order came after 2 hours with another rider,"
Kingdom Pizza,George E***,26 June 2023,Good,The dough was not properly cooked at the cheese bites
Kingdom Pizza,sandra s***,30 May 2023,Very good,صوص المكرونة المرة اللي فاتت كان احلي
Kingdom Pizza,mariam m***,07 May 2023,Amazing,"Ayat was excellent!!! She was very professional, respectful and independent. She didn't need any help locating my hotel or room. Hope you give her a big raise 💕"
La Poire Cafe,فاطمة ع***,30 August 2023,Good,التغليف سىء جداً
La Poire Cafe,Nada G***,03 August 2023,Good,مش حاسة بطعم الشكولاتة اوى فى الفرابيه وياريت التغليف يكون كويس ومحكم عشان ميبوظش فى الطريق
La Poire Cafe,Caroline N***,02 June 2023,Good,there was no avocado in the salad
La Poire Cafe,Adham Y***,14 February 2023,Very good,"Omelette isn't special, only looks good."
La Poire Cafe,Adham Y***,13 February 2023,Amazing,"Excellent onion soup, better than Paul."
La Poire Cafe,haitham a***,01 November 2022,Good,مافيش بطاطس ، والتغليف كان غريب والاكل كله كان فيه ميه بخار وخرب الطعم
La Poire Cafe,Zeinab I***,02 August 2022,Amazing,Perfect thanks talabt and thanks for the delivery man
La Poire Cafe,Emma W***,27 June 2022,Very good,Great food and lovely coffee! The lotus croissant was supposed to come with cream but there was no cream with it which would have made it even better.
La Poire Cafe,Aicha A***,15 June 2022,Very good,"Spécial thanks to the deliverer Eslam for not bothering with calls and getting the order proper and literally to the desk gently however the straw was missing from the order packaging, otherwise it was nice thank you."
La Poire Cafe,Aicha A***,07 June 2022,Very good,thank you
La Poire Cafe,Issei S***,01 June 2022,Amazing,Driver lost way all time and did not understand a map and location.
La Poire Cafe,Heba S***,24 May 2022,Amazing,Thank you a lot
La Poire Cafe,paolo a***,23 May 2022,Amazing,long time waiting
La Poire Cafe,Said K***,28 April 2022,Amazing,"I had my iftar 1 hour late and when i worte to the customer service , their guy asked me to wait another hour and he said that he has nothing to do 😁. This app is punch of losers who know nothing about customers satisfaction ."
La Poire Cafe,asmaa s***,02 March 2022,Amazing,Perfect
La Poire Cafe,Rahma S***,25 December 2021,Amazing,Perfect scrumbled eggs!
La Poire Cafe,injy r***,09 December 2021,Amazing,Not really good
La Poire Cafe,Mohamed S***,09 October 2021,Amazing,"Thanks, great service hope it continue like that"
La Poire Cafe,nour s***,19 April 2021,Very good,I was impressed with how fast my order arrived
La Poire Cafe,Bassem E***,06 April 2021,Good,"I got no straw for my cold beverage and I got no sugar, spatula, or tissues for my hot beverage"
La Poire Cafe,Amr S***,24 February 2021,Very good,I was impressed with how fast my order arrived
La Poire Cafe,Daniel H***,25 January 2021,Very good,rider did not deliver to door. he called and made me come out to the street because he didn't want to find a space to park
La Poire Cafe,Rasha I***,19 January 2021,Amazing,Thank you
La Poire Cafe,Sima K***,06 January 2021,Good,There was not a straw
La Poire Cafe,Raisa K***,31 December 2020,Amazing,"The food packaging was perfect, I was impressed with how fast my order arrived, Food was delicious and surpassed my expectations, I felt I got great quality for the amount I paid"
Ono Sushi,Eman m***,25 October 2023,Amazing,really good quality
Ono Sushi,Rony n***,20 October 2023,Amazing,Good quality and quantity
Bazooka,Eslam Abd El Haleem ***,13 February 2024,Good,لا
Bazooka,AKHTAR S***,09 February 2024,Good,problem 1 piece chicken is missing 😞 but foob is Delicious 😋
Bazooka,Beshoy B***,09 February 2024,Very good,الاكل كان بارد
Bazooka,Mohamed R***,08 February 2024,Good,الطعام غير كامل العرض 8 قطع الطعام وصل لي 7 قطع
Bazooka,Mostafa Yousry ***,05 February 2024,Good,الفراخ لم تكن جيدة وبها زفارة
Bazooka,Abeer S***,04 February 2024,Good,التأخير
Gapaty & Karak,Hala H***,26 December 2023,Good,طلبت الساندوتش مع حمص وجا بدون
Gapaty & Karak,محجوب آ***,22 December 2023,Good,الطلب غالي جدا بالنسبه للكميه انا احب هذا النوع من الاطعمه لكن الكميه قليله ودرجة الحراره تحتاج 👌🫶🏽
Gapaty & Karak,Areej A***,09 December 2023,Good,السعر مرتفع جدًا مقابل القيمة والشباتي محتاج يكون هش اكثر من كدا وطبعاً الواحد مستحيل يكون مشبع
Gapaty & Karak,Jwwb S***,07 December 2023,Good,الاسعار عالية مقارنة بلمطاعم الي تقدم نفس الوجبات وطلبت احسب ان بتكون الجودة طيبة بس للأسف جودة ضعيف
Asaier Marina,Nihal M***,27 November 2023,Good,الكانتلوب مالوش طعم عكس المرة اللي فاتت .القصب نصه واقغ في الكيس
Asaier Marina,Magdy M***,07 March 2023,Very good,جيد جدا
Asaier Marina,Shereen M***,18 June 2021,Very good,شكرا علي الاهتمام بالطلب وسرعة التوصيل
Asaier Marina,ẶḾîr S***,12 June 2021,Very good,الله ينور
Asaier Marina,samah r***,24 December 2020,Amazing,"The food packaging was perfect, Food was pretty good"
Asaier Marina,Ahmed H***,23 November 2020,Good,ما كان طلبي مغلف بالطريقة الصحيحة
Asaier Marina,Sameh S***,23 October 2020,Very good,"Excellent, I loved how my order was packaged, I was impressed with how fast my order arrived, Food quality was good compared to the price, Food was pretty good"
Asaier Marina,Sherine A***,15 October 2020,Amazing,The food packaging was perfect
Crepe New,Anas T***,20 January 2024,Very good,انا كنت طالب كوردن بلو جالي استربس عادي و مكنش سخن
Crepe New,Adiba K***,01 January 2024,Very good,More chocolate could have been added.
Crepe New,hshdhshw Y***,31 December 2023,Very good,مكنش احلي حاجه مليان خضار والحشو قليل
Crepe New,فتحي ا***,19 December 2023,Good,الكميه قليله جدا مقرنتا بي السعر
Crepe New,mariam a***,19 December 2023,Amazing,the delivery was so respect
Crepe New,Ahmed S***,11 December 2023,Good,الاوردر كان ريحته سمك، غالباً محطوط جنب سمك طول الطريق
Sushi Nara,Mosa H***,12 November 2022,Amazing,The food is very beautiful and fresh and very suitable for the price is great
Sushi Nara,مدام سامي ا***,28 October 2022,Good,the order came slightly late
Sushi Nara,Asmaa Bekhet ***,17 June 2022,Good,بشع أسوأ سوشى كلته فحياتى بايظ وريحته عفانه واترمى فالزباله
Sushi Nara,Saleem a***,25 May 2022,Amazing,Really great sushi and was delivered on time
Sushi Nara,Yousef B***,11 February 2022,Good,زفت منصحش حد يطلب منهم غير لو بتكره نفسك
Sushi Nara,Maha S***,05 February 2022,Good,جيد
Sushi Nara,Jody T***,04 January 2022,Good,الرز كان وحش جدا و مكانش فريش don't recommend
Sushi Nara,Mariam G***,29 November 2021,Amazing,Good choice with good price
Sushi Nara,Youssef B***,07 November 2021,Very good,الاكل ممتاز
Sushi Nara,ايه الله ا***,03 November 2021,Very good,اكل جميل و لذيذ
Sushi Nara,noha a***,20 October 2021,Amazing,Thanks
Sushi Nara,Doaa E***,06 September 2021,Good,where is the avocado BGD ! ليه عشان عامل خصم علي الرولز ماتحطش المكونات صح ليه كمية خيار كايررره كأني باكل سلطه الرز كتير لكن مش اوڤر الطعم الي حد ما مقبول مش سئ السعر برضو مش قليل ١٧ قطعه ب ٢٠٠ جنيه دا مش خصم يخليني اكل كل الخيار دا
Sushi Nara,Hadeer E***,27 August 2021,Amazing,It was a great experience ❤️🤩
Sushi Nara,bassant a***,24 August 2021,Very good,تحفه
Sushi Nara,Aya e***,11 July 2021,Good,الاكل طعمه وحش و متوقعتش كدا بصراحة
Sushi Nara,Mai M***,07 July 2021,Amazing,The food packaging was perfect
Sushi Nara,Hasnaa R***,06 July 2021,Amazing,fresh and hot 👍👍
Sushi Nara,Rasha I***,01 July 2021,Good,الخضار اللى فى النودلز كان حادق جدا مقدرتش اكله و البصل فى الرز كان كتير
Sushi Nara,sarah m***,30 June 2021,Very good,من اجمل السوسي الي كلته في حيااتي
Sushi Nara,Adham s***,26 June 2021,Very good,They didn't bring a straw with the drink but overall it was pretty good
Sushi Nara,Amira Amr ***,12 June 2021,Amazing,"good, The food packaging was perfect"
Sushi Nara,٠٠٠٠٠٠ ٠***,05 June 2021,Amazing,Fresh and fast and the price is excellent
Sushi Nara,٠٠٠٠٠٠ ٠***,05 June 2021,Amazing,الصوصات ممتازه شكرا على الترياكي Thanks for the adjustment and attention ✌️✌️
Sushi Nara,٠٠٠٠٠٠ ٠***,05 June 2021,Amazing,Thanks for the adjustment and attention
Sushi Nara,٠٠٠٠٠٠ ٠***,13 May 2021,Amazing,the food is all excellent
Sushi Nara,٠٠٠٠٠٠ ٠***,13 May 2021,Amazing,حلو اوي Amazing and delicious.
Sushi Nara,٠٠٠٠٠٠ ٠***,13 May 2021,Amazing,"The first impression lasts, please continue ✌️"
Sushi Nara,٠٠٠٠٠٠ ٠***,13 May 2021,Amazing,i liked the choices fish fresh food is excellent
Sushi Nara,٠٠٠٠٠٠ ٠***,13 May 2021,Amazing,Fresh and tasty 💥
Sushi Nara,٠٠٠٠٠٠ ٠***,12 May 2021,Amazing,Excellent service and respect to the customer thank you
Sushi Nara,٠٠٠٠٠٠ ٠***,12 May 2021,Amazing,thank you chef husam and the chef who replied to me 👍
Sushi Nara,Ayman S***,30 March 2021,Very good,كويس
Sushi Nara,Fido w***,23 March 2021,Amazing,thanx
Sushi Nara,Adel Khalaf k***,16 March 2021,Very good,هو حلو بس ممكن بس الزيت يقل شويه بس في العموم جميل
Sushi Nara,omnia a***,10 March 2021,Good,"the description said that the friend sushi contains shrimp tempura but they placed tuna instead of shrimp and im not a tuna fan , the rocket rolls tasted good tho"
Sushi Nara,Karim N***,26 February 2021,Amazing,Great good
Sushi Nara,Tarek Alam ***,23 February 2021,Amazing,The best spicy lemon in your restaurants
Sushi Nara,Tarek Alam ***,23 February 2021,Amazing,The best spicy lemon in your restaurants
Sushi Nara,Tarek Alam ***,23 February 2021,Amazing,The fyd is hot and delicious. Not the last time.
Sushi Nara,Tarek Alam ***,23 February 2021,Amazing,"The best sushi in Egypt Thank you, Mr. Magdy."
Sushi Nara,Tarek Alam ***,23 February 2021,Amazing,"The best sushi in Egypt Thank you, Mr. Magdy."
Sushi Nara,Tarek Alam ***,23 February 2021,Amazing,It's a great service.
Sushi Nara,Islam R***,23 February 2021,Amazing,best sushi
Sushi Nara,Keit D***,17 February 2021,Amazing,Amazing service and restaurant!
Sushi Nara,Lenny Ardina D***,11 February 2021,Amazing,"The food packaging was perfect, I was impressed with how fast my order arrived, I felt I got great quality for the amount I paid, Food was delicious and surpassed my expectations"
Sushi Nara,sarah m***,04 February 2021,Very good,السوشي رائع بجد واحلا حاجه انهم بيبعتوا كذا نوع صوص
Sushi Nara,Shorook S***,08 January 2021,Amazing,The sushi was really savoury and delicious and the udon also was really good! I haven't had sushi this great in a while! I'll make sure to order again soon so please keep up the high quality service 😁👍🏽
Sushi Nara,Noha M***,07 January 2021,Amazing,Amazing!!! Really thank you 🙂
Sushi Nara,Tarek Alam ***,04 January 2021,Amazing,Very delesush food
Chicken Meat Fish (CMF),Emad M***,05 July 2023,Good,The shrimps were too chewy
Chicken Meat Fish (CMF),Gamal M***,07 June 2022,Very good,الطلب وصل بعد 90 دقيقة تواصلت مع خدمة العملاء ولم أجد الدعم المتوقع
Chicken Meat Fish (CMF),Osama M***,04 June 2022,Good,هو طليعي يبقي اسم المكان. CMF و الاوردر يجي من مكان اسمه comida cloud kitchen ؟؟ دا غير ان جوده الاكل نص نص مش كدا
Chicken Meat Fish (CMF),Merna Khaled ***,07 May 2022,Amazing,The best steak ever ❤
Hadramot El-Manial,Shada M***,24 January 2024,Good,الفراخ طعمها وحش
Hadramot El-Manial,Amera A***,21 January 2024,Good,ملوخيه مرا كريمين ماشاء الله، والله لو بعشره جنيه كانت تجيب اكثر
Hadramot El-Manial,ALAA K***,20 October 2023,Amazing,Thank you so much
Cold Stone Creamery,Reem R***,09 September 2023,Amazing,thnks to Abeer from talabat for her quick action to solve my concern 10/10. also to coldstone team:)
Cold Stone Creamery,Barbara V***,27 August 2022,Good,كنت طلبة extra pecan ومحطوش على الايس كريم ودفعت تمنه
Cold Stone Creamery,Essam I***,26 August 2022,Amazing,Great
Cold Stone Creamery,Zeinab A***,09 June 2022,Good,الايس كريم جه سايح و وقت الدلفري ساعتين
Cold Stone Creamery,MariamJ ***,15 May 2022,Very good,wish the delivery could just use the gps
Cold Stone Creamery,Leila B***,01 April 2022,Amazing,Really good
Cold Stone Creamery,Khaled B***,22 March 2022,Amazing,Great
Cold Stone Creamery,Nabil A***,20 March 2022,Good,"Why does ice cream need one and a half to two hours and 3 phone calls for feedback from talabat and the vendor to get delivered, i wonder!"
Cold Stone Creamery,mai i***,18 March 2022,Very good,حلو
Cold Stone Creamery,Lakesha M***,26 February 2022,Good,The rider was asking for cash when I paid by debit card. He kept on insisting i pay with cash. It was not good
Cold Stone Creamery,idera w***,28 December 2021,Amazing,We really enjoyed it
Cold Stone Creamery,Maha K***,19 December 2021,Good,"Riders always call me to ask for clarification of address and to ask for my GPS location. I am using this app in order to avoid having to receive or make phone calls and waste time explaining to delivery people how to get to my house. If this advantage no longer exists, I will stop using the app and just call the restaurant myself. Please make sure restaurants do not call me unless there is a problem with the order. It is Talabat’s Job to make sure the restaurants have all of my information and that I do not have to receive multiple phone calls every time I make an order."
Cold Stone Creamery,Rehab S***,01 December 2021,Very good,The cheesecake flavor is not that tasty
Cold Stone Creamery,Sherif S***,30 November 2021,Very good,Needs to be less melted
Cold Stone Creamery,Salma A***,28 November 2021,Amazing,Eveything was perfect ❤️❤️❤️👌
Cold Stone Creamery,Nehad M***,26 November 2021,Very good,Ice cream was melted than should be. Delivery needs to use ice box
Cold Stone Creamery,Karim E***,16 November 2021,Amazing,Very nice delivery guy & the icecream was kept cold till received at my side Great experience
Cold Stone Creamery,هاني ب***,03 November 2021,Amazing,Good and fast
Cold Stone Creamery,اميرة ن***,21 September 2021,Very good,Promotional offer should be more detailed
Cold Stone Creamery,Marehan ಌ Mahmoud ***,13 September 2021,Good,توروته ايس كريم زبادي توت مفيهاش طعم التوت طعمها كله زبادي
Cold Stone Creamery,norhan e***,10 September 2021,Amazing,Great
Cold Stone Creamery,Ahmed o***,08 September 2021,Good,they put not that much of ice cream in the cup
Cold Stone Creamery,Mohamed E***,05 September 2021,Amazing,Very good service
Cold Stone Creamery,Tarek M***,12 August 2021,Amazing,I got the mud pie mojo box and it was amazing. Recommended if you like coffee ice cream.
Cold Stone Creamery,salmin R***,12 August 2021,Good,Ice cream was not cold and was melting
Cold Stone Creamery,Marwan H***,12 August 2021,Amazing,Amazing offer
Cold Stone Creamery,Mohamed H***,06 August 2021,Good,"Rider kept calling and asking for directions, and called after delivery at night."
Cold Stone Creamery,soraya m***,30 July 2021,Good,الايس كريم وصل سايح جدا خدمة التوصيل غير مجهزة بحافظات للبرودة
Cold Stone Creamery,Shaimaa S***,22 July 2021,Amazing,Perfect
Cold Stone Creamery,Yousef H***,22 July 2021,Amazing,Thanksss so much ❤️❤️
Cold Stone Creamery,sara a***,19 July 2021,Amazing,Prefect
Cold Stone Creamery,ziad M***,16 June 2021,Very good,الدليفري جه بسرعة هي الكمية مكنتش زي بعض في الاتنين و الاسبرنكلز مش من الطويلة الرفعية من المدورة بس كان طعمه حلو و ياريت تبقو تحطو ميلك شيك بقي
Cold Stone Creamery,Rana H***,09 June 2021,Amazing,"The food packaging was perfect, Food was pretty good"
Cold Stone Creamery,Amnani B***,29 March 2021,Amazing,the ice cream was perfect. i almost cried because it was so good. yall gonna get many orders from me after this.
Cold Stone Creamery,Amnani B***,07 March 2021,Amazing,definitely the best ice cream ive ever tasted in my entire life. will come back for more.
Cold Stone Creamery,Fady S***,18 February 2021,Amazing,"The food packaging was perfect, I was impressed with how fast my order arrived, I felt I got great quality for the amount I paid, Food was delicious and surpassed my expectations"
Cold Stone Creamery,Nourane O***,08 February 2021,Amazing,The food packaging was perfect
3ASH YA GOLASH,Ahmed K***,30 November 2023,Good,I bought size large and what I got can't be large.
3ASH YA GOLASH,Hussein R***,21 April 2023,Amazing,"Tasty, but I would call it x small"
3ASH YA GOLASH,m r***,06 April 2023,Amazing,love it...the golash idea instead of fetir is great..جامد جدا برافو
Fruit Farghaly,Mohamed G***,17 January 2024,Good,سكر زيادة
Fruit Farghaly,Mai E***,30 October 2023,Amazing,it was very very delicious 😋
Koubasy,hazem E***,05 February 2024,Good,اللودر جه فى اختلاف عن المطلوب بشئ سعرة ارخص من المطلوب
Koubasy,Mona I***,04 January 2024,Good,الفاكهة غير طازجة مجمدة مسبقا ووجدت بغص قطع من القشور داهل سلطة الفاكهة ارجوا الاهتمام
Koubasy,Galal B***,06 December 2023,Good,جودة متوسطة
