Restaurant,Customer,Date,Rating,Review
Chili'sORDER ONLINE,Mona,a year ago,1,"Should have came with 3 different sauces, yet came with only one wrong sauce! Tasteless Worst order ever"
Chili'sORDER ONLINE,Margreet,a year ago,1,The steak was HORRIBLE!!!
Chili'sORDER ONLINE,Moheb Samir,a year ago,1,Food was cold and the burger didn't taste good and the bread wasn't fresh
Chili'sORDER ONLINE,Ayman Attallah,a year ago,1,"very bad burger sandwiches, i really regretted to order such cold and bad bread sandwiches, will never eat from this restaurant again ,even they taste another thing except of burger."
Chili'sORDER ONLINE,Mohamed Mansour,a year ago,1,The chicken ranch is 90% sauce 10% chicken almost non existent. The beef burger was so greasy.
Chili'sORDER ONLINE,Sandra Bahaa,a year ago,1,very bad sandwich’s taste Very bad experience
Chili'sORDER ONLINE,Ashraf Raafat,a year ago,5,Just the order came short off the loaded potatoes but corrected fast
Chili'sORDER ONLINE,Omar,a year ago,1,worst food i have ever had the burger is so bad
Chili'sORDER ONLINE,Mohamed,a year ago,3,Late delivery and unavailable ingredients
Chili'sORDER ONLINE,amgad shams,a year ago,1,such a terrible experience. low quality food and the bread wasn't fresh. such a shame for a brand name as Chillis
Chili'sORDER ONLINE,Hamza Raslan,a year ago,3,Cold
Chili'sORDER ONLINE,Omar Yasser,a year ago,1,"the burgers came with bad cheese and caused us all to vomit. Usually chillis is good, i dont know what is going on."
Chili'sORDER ONLINE,Fayez Gaby,a year ago,1,We got food poisoning!!
Chili'sORDER ONLINE,Youssef Ramadane,a year ago,5,Excellent taste as always
Chili'sORDER ONLINE,Maha Waleed,a year ago,2,I asked the deiver to get exchange with him 10 LE and he told me ok .. then when he came he asked to take the money all and i wait for him to get me the exchange i told him no i will wait till u get them then will pay u .. رد علي بصوت عالي علي باب ال...
Chili'sORDER ONLINE,Margreet,a year ago,1,Didn’t receive the order
Chili'sORDER ONLINE,Wesam Lotfy,a year ago,1,"I ordered soup in a bowl and I got something not soup at all in a cup, the taste is owful of all dishes also they add extra delivery fees to the order"
Chili'sORDER ONLINE,Mahmoud Mostafa,a year ago,1,"My order should've been some elaborate Blue cheese Burger but they brought me instead some stupid Burger full of jalapeno, tomatoes, and bare onions—it was horrible. My dining experience with Chili's has been positive so far but this review is concer..."
Chili'sORDER ONLINE,Sherif Saad,a year ago,1,very very cold and very bad taste rapping is poor and it is very very bad experience
Chili'sORDER ONLINE,Mohamed Adel,a year ago,1,The food is colder than the north pole Tastes like radioactive materials And a smell that makes you want to throw up
Chili'sORDER ONLINE,Maryam Khalil,a year ago,4,very crowded there was nearly no places to sit expensive but the portions are big and the food was tasty
Chili'sORDER ONLINE,Farida Mohamed,a year ago,3,There was only one sauce cu
Chili'sORDER ONLINE,Rony,a year ago,1,Salad came without the seasoning and without AVOCADO!
Chili'sORDER ONLINE,Marina New,a year ago,1,Chicken wasn’t fresh and salads were missing half the ingredients: it was basically just lots of LETTUCE with pieces of chicken that’s it. Zero quality control when it comes to the food to be delivered out of the restaurant. Order was also very poorl...
Chili'sORDER ONLINE,Rania Magdy,a year ago,3,I have no idea why? But the food tasted like how homemade food tastes.. Totally different from how it tastes when you eat at the restaurant.
Chili'sORDER ONLINE,Reham,a year ago,3,It was too cold
Chili'sORDER ONLINE,Samar Farid,a year ago,3,Missing ice cream
Chili'sORDER ONLINE,Riham Elkhadrawi,a year ago,4,I asked for no tomatoes but they added t
Chili'sORDER ONLINE,ahmed,a year ago,1,No dressing received as surved in house
Chili'sORDER ONLINE,Medhat,a year ago,1,the chicken was not cooked. so gross!
Chili'sORDER ONLINE,Marina New,a year ago,1,"Order was very poorly packaged,not fresh and the nachos were extremely cold"
Chili'sORDER ONLINE,Ola Ucef,a year ago,1,"It was awful last time to order from this restaurant,"
Chili'sORDER ONLINE,Ameena,a year ago,4,Didn’t send ranch with the chicken crispers
Chili'sORDER ONLINE,Omar Ayad,a year ago,3,Mac n cheese skillet boneless wings is very bad and there is no sauce and most of the mac n cheese was like eating boiled pasta and that is it and the size is very very small the worst experience for me regarding chilis But blanco dip was VERY VERY ...
Chili'sORDER ONLINE,Medhat,a year ago,1,the salad had exactly 4 shrimps and I ordered grilled chicken sandwich they sent me fried
Chili'sORDER ONLINE,Abdel,a year ago,1,Where was my fries ? Lol
Chili'sORDER ONLINE,ayatullah tamer,a year ago,5,Driver was respectful 👍🏻
Chili'sORDER ONLINE,Amr Moharram,a year ago,1,Too cold and the bread not fresh
Chili'sORDER ONLINE,Omar Walid,a year ago,1,They didn’t get buffalo chicken sandwich they got another chicken sandwich which i didn’t order
Chili'sORDER ONLINE,shahd,a year ago,2,"Ordered the salad with no onions so instead it came with the onions, corns, beans and tomatoes mixed together in a separate bowl and the salad bowl filled with tons of lettuce. So the salad tasted bland and not worth the money"
Chili'sORDER ONLINE,Seif Talaat Zein,a year ago,3,Order was missing honey mustard sauce although i paid for it and they added 7up
Chili'sORDER ONLINE,Yasser Bahaa,a year ago,2,it was delivered spicy ?? why ??
Chili'sORDER ONLINE,Amany ElShennawy,a year ago,4,"Dressing was very little for the salad, you should send double quantity of dressing"
Chili'sORDER ONLINE,Dina,a year ago,1,Crispers hardly had any buffalo sauce on them Fries were raw and oily Fajitas were very dry and onions were raw
Chili'sORDER ONLINE,Chadène El Tarouty,a year ago,1,ORDER NEVER ARRIVED AND I WAS TOLD IT WOULD BE CANCELED AND THE MONEY WILL BE BACK IN MY CREDIT CARD !!! WHAT IS THIS THEFT??? I NEVER RECEIVED ANYTHING !! I want my money back
Chili'sORDER ONLINE,Catherine Abdelchahid,a year ago,1,Received the order missing dressing and cheese … requested Elmenus’ support and the issue was not resolved
Chili'sORDER ONLINE,Hebba Haroun,a year ago,2,I have been ordering the southwestern rolls for many years. This is the first time it does not taste fresh. Also the dressing that should come with it is ranch. It was definitely not ranch. The nachos were below average in taste and same with the que...
Chili'sORDER ONLINE,Sally Samir,a year ago,1,I didn’t receive the extra dressing and The quesadillas were on the salad not in a separate box … although i was clear in my comments
Chili'sORDER ONLINE,Mirna Kauzman,a year ago,1,"Food took an hour and half to reach , and was very cold"
Chili'sORDER ONLINE,Ahmed Hisham,a year ago,5,"Package was tilted during delivery, so all the food was accumilated in one side over each other"
Chili'sORDER ONLINE,omar sherif,a year ago,1,Bad quality not as same old chili’s
Chili'sORDER ONLINE,asoliman,2 years ago,1,If there a 0 i would have give the order a 0. Delivery is terrible food was cold and soggy. I received the order 2.5 hours later
Chili'sORDER ONLINE,asoliman,2 years ago,1,Delivery was awful - took almost 2.5 hours to arrive — and arrived with cold fries- soggy bread for burgers.
Chili'sORDER ONLINE,Nashwa Sherif,2 years ago,5,I thank the Chilis staff for their good service and dedication led by Masood Magdy Zamalek branch. You've shown that with every order by being punctual and fixing any issues.
Chili'sORDER ONLINE,Malak Zaki,3 years ago,1,"Worst experience ever. Dish washer was not working so we were served in plastic plates and cups but accepted to eat there anyways, only to end up being served super cold food. Such a shame because we were looking forward to coming back to Chili’s."
Chili'sORDER ONLINE,Mirna Othman,3 years ago,5,Bbq chicken salad and honey chicken crispers were so nice …
Chili'sORDER ONLINE,wagdy,3 years ago,1,Very bad customer service hotline very rude
Chili'sORDER ONLINE,Zero Kelvin,4 years ago,1,"To be brief, the food is very flavourless. The burgers are so dry its unbelievable. The fries that come with the burgers are even worse as they taste like garbage."
Chili'sORDER ONLINE,Miriam Abdel Wahid,4 years ago,1,"THE FOOD WAS ABSOLUTELY HORRIBLE. It came 2 hours late, cold, and literally inedible. The classic nachos seemed to have been re-microwaved as they were very stale. The wings were burnt and quesadillas were really bad. Their quality has deteriorated c..."
Chili'sORDER ONLINE,AHMED DOGISH,4 years ago,1,"Overall terrible experience, never again."
Chili'sORDER ONLINE,Zeinab Abdel Meguid,4 years ago,1,"Food was soooo gross! The tortilla bread wasn’t a tortilla bread put rough dough, i threw it all up. The Triple dipper was so awful!"
Chili'sORDER ONLINE,Retaj Mohamed,4 years ago,1,"This is definitely not a quesadilla, it tastes awful. The sandwich contains nothing except a burnt few pieces of chicken and cold cheese. This is not a quesadilla bread, also burnt. The sandwich should include bacon and ranch which weren’t there at a..."
Chili'sORDER ONLINE,Ehab Mostafa,4 years ago,1,"very expensive, little quantity , food quality not good ,Madinaty branch"
Chili'sORDER ONLINE,Ehab Mostafa,4 years ago,1,"very expensive, little quantity , food quality not good ,Madinaty branch"
Chili'sORDER ONLINE,Ashraf Abostate,4 years ago,1,very bad experience with the online ordering 2 hours to deliver a salad and it's bad after all this is so sick for me trying chilies and order online by this irresponsible app team very bad experience for real.
Chili'sORDER ONLINE,Mohamed Zaki,4 years ago,5,"it is amazing to eat over there, i am in love with the branch"
Chili'sORDER ONLINE,Sherihan Magied,5 years ago,1,worst service ever . order delayed for more than an hour. i contacted them 3 times and they kept lying saying it will be deliverd in 10 mins then in 15 mins. then after more than an hour nothing was delivered
Chili'sORDER ONLINE,Fady Elmairy,5 years ago,1,"Ruined mac’n’cheese! Didn’t think it was possible to ruin such a basic dish, but when you add a whole layer of solid garlic on top it becomes disgusting! Couldn’t even gather the courage to taste it from the smell"
Chili'sORDER ONLINE,Mostafa Zein El Abdein,5 years ago,1,The quality of the food is absolutely horrible and overpriced. They are getting worse and worse. I'm getting the idea that they don't even care because they sell under the brand name Chili's. This place used to serve good quality comfort food with re...
Chili'sORDER ONLINE,Aya Seif,5 years ago,1,Missing deliverables Bad quality of the delivered Written notes ignored
Chili'sORDER ONLINE,Sara Salama,5 years ago,1,The molten cake tastes very bad. Any homemade cake would have tasted better. Was extremely disappointed.
Chili'sORDER ONLINE,Abdelrahman Afifi,5 years ago,1,it closed so watch out and don't go anywhere near it
Chili'sORDER ONLINE,Tony Essam,5 years ago,4,Their food quality is not the best but crispy honey-chipotle chicken crispers is a must-try!!
Chili'sORDER ONLINE,Mim Sabra,5 years ago,1,"I ordered chicken crispers, they arrived extremely greasy. The fries were raw and greasy, the corn was undercooked and uncleaned. I also ordered chips and queso, recieved a tiny portion of queso which was far too spicy and the cheese sauce tasted old..."
Chili'sORDER ONLINE,everydayfastfood,5 years ago,2,"nothing special average quality, overpriced . the food is not sweet . im not sure why they still in business. they used to be good."
Chili'sORDER ONLINE,Ziad EL Kerdany,5 years ago,1,Delivery took 1 and a half hour food came with mistakes and very cold... And I complained and they didn't even bother to call
Chili'sORDER ONLINE,aya,5 years ago,2,Over priced for the same quantity!!!!!!!!!!!!
Chili'sORDER ONLINE,Sherien Hesham,6 years ago,1,"Was my first try ever at chili’s, and definitely is my last, lol. Don’t let the images fool you guys. The food was horrible. The staff weren’t friendly, took nearly an hour for the orders. If there was anything good about the experience, then it was..."
Chili'sORDER ONLINE,Areejyasser,6 years ago,2,Reduced food portions???? Used to be my favourite place now ...not really
Chili'sORDER ONLINE,Tamer Seoudi,6 years ago,2,Nows thats sad to see. Once an Egyptian favorite now they downgraded everything from ingredients to portion size. Sad to say so. I will miss you chilis
Chili'sORDER ONLINE,Mahmoud Abo Daoud,6 years ago,1,Horrible inconsistent customer service.
Chili'sORDER ONLINE,Sherihan Magied,5 years ago,1,worst service ever . order delayed for more than an hour. i contacted them 3 times and they kept lying saying it will be deliverd in 10 mins then in 15 mins. then after more than an hour nothing was delivered
Chili'sORDER ONLINE,Fady Elmairy,5 years ago,1,"Ruined mac’n’cheese! Didn’t think it was possible to ruin such a basic dish, but when you add a whole layer of solid garlic on top it becomes disgusting! Couldn’t even gather the courage to taste it from the smell"
Chili'sORDER ONLINE,Mostafa Zein El Abdein,5 years ago,1,The quality of the food is absolutely horrible and overpriced. They are getting worse and worse. I'm getting the idea that they don't even care because they sell under the brand name Chili's. This place used to serve good quality comfort food with re...
Chili'sORDER ONLINE,Aya Seif,5 years ago,1,Missing deliverables Bad quality of the delivered Written notes ignored
Chili'sORDER ONLINE,Sara Salama,5 years ago,1,The molten cake tastes very bad. Any homemade cake would have tasted better. Was extremely disappointed.
Chili'sORDER ONLINE,Abdelrahman Afifi,5 years ago,1,it closed so watch out and don't go anywhere near it
Chili'sORDER ONLINE,Tony Essam,5 years ago,4,Their food quality is not the best but crispy honey-chipotle chicken crispers is a must-try!!
Chili'sORDER ONLINE,Mim Sabra,5 years ago,1,"I ordered chicken crispers, they arrived extremely greasy. The fries were raw and greasy, the corn was undercooked and uncleaned. I also ordered chips and queso, recieved a tiny portion of queso which was far too spicy and the cheese sauce tasted old..."
Chili'sORDER ONLINE,everydayfastfood,5 years ago,2,"nothing special average quality, overpriced . the food is not sweet . im not sure why they still in business. they used to be good."
Chili'sORDER ONLINE,Ziad EL Kerdany,5 years ago,1,Delivery took 1 and a half hour food came with mistakes and very cold... And I complained and they didn't even bother to call
Chili'sORDER ONLINE,aya,5 years ago,2,Over priced for the same quantity!!!!!!!!!!!!
Chili'sORDER ONLINE,Sherien Hesham,6 years ago,1,"Was my first try ever at chili’s, and definitely is my last, lol. Don’t let the images fool you guys. The food was horrible. The staff weren’t friendly, took nearly an hour for the orders. If there was anything good about the experience, then it was..."
Chili'sORDER ONLINE,Areejyasser,6 years ago,2,Reduced food portions???? Used to be my favourite place now ...not really
Chili'sORDER ONLINE,Tamer Seoudi,6 years ago,2,Nows thats sad to see. Once an Egyptian favorite now they downgraded everything from ingredients to portion size. Sad to say so. I will miss you chilis
Chili'sORDER ONLINE,Mahmoud Abo Daoud,6 years ago,1,Horrible inconsistent customer service.
Chili'sORDER ONLINE,Hamis Wael Farid,6 years ago,4,still my favorite.. great staff and fine food quality they became a bit stingy with quantities but that can be understood other than that they’re still great
Chili'sORDER ONLINE,Kareem Khalil,6 years ago,2,First and last time I order. Ordered the Fahita Trio with Red Beans and Rice (Red beans didn’t arrive). Ordered Cola (didn’t arrive as well). Called the call center to complain and they told me the Zamalek branch will call me back within the hour ...
Chili'sORDER ONLINE,aly hazzaa,6 years ago,1,Ramadan menu sucks Food is cold and it’s not that good And the drink is very close to whiskey shot “ tiny glass “
Chili'sORDER ONLINE,Karim Hussein Ahmed,6 years ago,1,Very bad experince never ever try this restrount try
Chili'sORDER ONLINE,Ahmed Shawki Sharouda,6 years ago,3,Food tastes great but sometimes not consistent(fajita sometimes amazing other times are as average as it gets). The service is great and the staff are helpful but the price are outrageous to the proportions.
Chili'sORDER ONLINE,Butterfly Nina Armani,6 years ago,4,"""Chicken crispers dish"" is that soft fried tenders with honey mustard dip #AWESOME #VERY #DELICIOUS #PERFECT ❤"
Chili'sORDER ONLINE,Butterfly Nina Armani,6 years ago,4,The new crispy honey-chipotle from chili's !!!!❤❤❤ the fusion between the honey crisp of the chicken and ranch dip made it all! ^^
Chili'sORDER ONLINE,Butterfly Nina Armani,6 years ago,4,Shrimps again❤❤ Enough with the cajun chicken pasta :D Loved to try this one with shrimps and it was just WOW!!
Chili'sORDER ONLINE,Butterfly Nina Armani,6 years ago,5,"Honestly this dish is one of the most delicious dishes there, It literally deserves to be on Top ❤"
Chili'sORDER ONLINE,Butterfly Nina Armani,6 years ago,4,"Honestly this dish is one of the most delicious dishes there, It literally deserves to be on top❤"
Chili'sORDER ONLINE,Butterfly Nina Armani,6 years ago,4,It's just a piece of art ❤❤ #beautiful #super #tasty #in_love
Chili'sORDER ONLINE,Butterfly Nina Armani,6 years ago,4,My all time happy plate at such a fav place #love #amazing #happy_plate #happy_tummy #yumm #fried_chicken
Chili'sORDER ONLINE,Butterfly Nina Armani,6 years ago,5,"Another marvellous dish at chili's ❤ Crispy chicken with honey and chippotel taste is really amaziing! Also served with dipping ranch sauce #yummy But i think it's not for ""akeel"" person :D As i think that the quantity is not big but anyways the qual..."
Chili'sORDER ONLINE,Butterfly Nina Armani,6 years ago,4,My fav dish in Chili's ❤❤ Crispy chicken with sweet corn and mashed potato #fabulous #yummi
Chili'sORDER ONLINE,Amiazi,6 years ago,1,"I tried the food on the 20th of April 2018, food quality is terrible , almost cold , packaging is below any decent standard. Though Chillis is celebrating 25 years however this is the last time I order from there."
Chili'sORDER ONLINE,Nadine El Bannan,6 years ago,4,"The chicken quesadilla explosion salad is a must there! Love the vibe of the place,a bit expensive"
Chili'sORDER ONLINE,Hazem Saeed,6 years ago,5,"Best fried chicken i ever had. Size is a blast, i never get bored of this chilie’s dish , twice times in the month is like O2 to me"
Chili'sORDER ONLINE,Mira Magdy,6 years ago,4,This place is a comfort zone!
Chili'sORDER ONLINE,Hoda Samir,6 years ago,3,I didn’t like their guacamole ... the avocado is mashed to very smooth ... there is a lot of red onion ... thanks to the classic nachos coming with
Chili'sORDER ONLINE,Amr Zein,6 years ago,2,Cairo Festival's branch is the worst.
Chili'sORDER ONLINE,Talar Demirdjian,6 years ago,1,"Terrible, just terrible, I ordered the Lunch Margarita Chicken Bowl, the first order I received just had a piece of chicken and some rice next to it. I called customer service a couple of times took me a while to get through after explaining the mist..."
Chili'sORDER ONLINE,Haytham El-Bahrawy,6 years ago,5,Chili's always make me mouth-watering
Chili'sORDER ONLINE,Haytham El-Bahrawy,6 years ago,4,As usual chili's make me mouth-watering of all the food there
Chili'sORDER ONLINE,nonation86,6 years ago,1,The quality of the food is terrible..everything is very oily & taste very bad
Chili'sORDER ONLINE,Ahmad E. El-Sherbiny,6 years ago,2,"It's a sad thing that Chili's went that bad... I went their with my family to Nile City's branch, and here were our orders: 1- 2 Country Fried chicken: were not bad, but one of them had the worst mashed potatoes I've ever experienced! 2- Cajun Chicke..."
Chili'sORDER ONLINE,Amr Raouf,6 years ago,3,Just okay on best days
Chili'sORDER ONLINE,Khadiga Moutaz,6 years ago,4,Best burger and sweet corn
Chili'sORDER ONLINE,Nashwa Sherif,6 years ago,5,"The mall of Egypt branch has perfect service and food. Honestly, amazing tasty and fresh dishes and very hospitable waiters."
Chili'sORDER ONLINE,Aya Khairy,6 years ago,5,Chili’s offer El Duetto. You get to choose 2 main dishes & 1 appetizer for 88 per person plus tax & service. Food was amazing & service was quick. Prices are great considering how much they upped their prices
Chili'sORDER ONLINE,Amal Elshafie,6 years ago,5,Mashroom swiss burger and buffalo wings is just ????????????????????????????
Chili'sORDER ONLINE,ToniGamil,6 years ago,4,Great taste specially the molten cake but prices are overrated !!
Chili'sORDER ONLINE,amira m.,6 years ago,5,For sour lovers this will definitely satisfy you sour craving cherry margarita from chilis is extremely sour and delicious ONLY FOR SOUR LOVERS ????
Chili'sORDER ONLINE,Ola Sammy Foodilla,6 years ago,5,"This place will always be a classic, fajita mushroom jack is my favorite and I really miss their steak and shrimps plate! Nile City's branch has the best quality in my point view, keep up the good quality and professional service."
Chili'sORDER ONLINE,Ola Sammy Foodilla,6 years ago,5,"Little pricy but totally worth it, love their mushroom Jack fajitas!"
Chili'sORDER ONLINE,tarek,6 years ago,2,"Although the waiters were so helpful and responsive, the pasta was too sticky and needed salt while the chicken was tasteless. The chips &salsa was awful costs 53LE for real ?!! The only good thing was the sweetcorn. Finally Chilis madinty is sho..."
Chili'sORDER ONLINE,Sarah Mohsen,6 years ago,1,"The experience in el Marghani branch was extremely bad, the food came too late, the pasta wasn't fully covered with white sauce, the service was very bad and there was no cherry coke so the waiter told us he will order it from ""Johny Carinos"" so when..."
Chili'sORDER ONLINE,Mohamed Nabil Ghaleb,6 years ago,5,Thanks for all persons in your company
Chili'sORDER ONLINE,Norehan Aly,6 years ago,3,"Delicious food, but the prices keep skyrocketing!"
Chili'sORDER ONLINE,Ahmed Maher,6 years ago,1,I don't know why do they have apple pie in the menu I have been trying to order it 6 times in the past 2 months in 3 different branches but can't find it
Chili'sORDER ONLINE,Mounir Adel,6 years ago,2,Paying more than 200 egp for amounts that is indeed not enough and the taste wasn;t that good
Chili'sORDER ONLINE,Alyaa Nagd,6 years ago,4,Overall good but not amazing
Chili'sORDER ONLINE,Nada Amin,6 years ago,3,High prices!! Bas el makan hellw w el staff kawies
Chili'sORDER ONLINE,Mohamed Shaaban,6 years ago,1,"Very poor quality , extremely small portions , over priced.Sad it gone so bad after being one of my favourites for many years ago.Sure will never return back."
Chili'sORDER ONLINE,Aya Khairy,6 years ago,4,One of my favorite places no matter how many bad reviews I hear about them :D I just have to visit them from time to time because they make the best chili cheese fries in town! Also their chicken crispers & molten cake are great choices!
Chili'sORDER ONLINE,Hesham Ebrahim Morad,6 years ago,4,High prices but quality different between each others
Chili'sORDER ONLINE,Sarah Zaki,7 years ago,2,The crispy honey chipotle chicken is not like how it used to be in the past. The burger in the appetizers platter was terrible. The quality is drastically deteriorating.
Chili'sORDER ONLINE,Hana ElZiki,7 years ago,4,"As they say, old is gold! Chilis is my favorite dine in American restaurant, my favorite dishes there are the chicken crispers and honey chicken crispers. If i had one comment tho it would be their fries, they really should upgrade them cause theyre ..."
Chili'sORDER ONLINE,Amira Mohamed,7 years ago,3,Why so expensive??????????
Chili'sORDER ONLINE,Nour Abdelaziz,7 years ago,4,Overpriced but practically the best quality when craving sth american
Chili'sORDER ONLINE,Kathryn (eat sleep repeat blog),7 years ago,1,"What a poor meal, we should have taken the hint by the fact it was empty at lunchtime! We ordered buffalo chicken sandwich which I've had several times before (not at this outlet) and husband had Philly cheesesteak. Our food arrived quite quickly and..."
Chili'sORDER ONLINE,Naira Fathi,7 years ago,4,Molton cake hank faze3 m3 el icecream to7fa bs mynf3sh takolha l w7dk
Chili'sORDER ONLINE,Aya Khairy,7 years ago,4,I have to go there from time to time to eat their chili cheese fries because it's the best in town ???? I know that many people had bad experiences with it but this dish is perfect whenever I order it.
Chili'sORDER ONLINE,maho,7 years ago,4,"MY favorite branch! great balcony, staff are friendly and i think the food here is better than other branches.. I always go to chili's for their spinach queso dip (chips and salsa) A MUSSST try! u will get addicted.. Also their cherry coke is to die ..."
Chili'sORDER ONLINE,tarek,7 years ago,2,"I remember years ago they used to serve the best steaks in town. I loved their steaks, chicken, fries, corn every thing literally every thing. However now, the only good thing about Chilis is service, steaks are very bad compared to Fridays for insta..."
Chili'sORDER ONLINE,Mohamed Badawi,7 years ago,2,Menu became too overpriced for the portion size.
Chili'sORDER ONLINE,Muhammad81,7 years ago,3,One day it was the best But now just 3 stars
Chili'sORDER ONLINE,ANM,7 years ago,1,"quality of food has become very bad, we ordered the shrimp taco and it was tasteless with very small shrimp (picture attached) and even shrimp is tasteless. Waste of money and very poor quality"
Chili'sORDER ONLINE,Nesreen Adel,7 years ago,5,Texas cheese fries only ❤❤❤
Chili'sORDER ONLINE,Maya Yassin,7 years ago,5,طعمها تحفة و حجمها كويس مش صغير The staff was very friendly
Chili'sORDER ONLINE,Mariam ElNaggar,7 years ago,2,"I was seriously disappointed yesterday when I ordered my favorite molten cake, and it tasted like, I can't even describe how bad it was ldrgt I ordered another one and couldn't eat the first, olt mmkn el 3eib fi this one molten cake, so I got another..."
Chili'sORDER ONLINE,Zeina,7 years ago,3,Food was good but arrived early so it was cold by the time of iftar. I always have been a big fan of Chilis but I wasn't impressed this time.
Chili'sORDER ONLINE,Mayar Gamal,7 years ago,4,My fav dish is country fried chicken I adore it It is just overpriced :(
Chili'sORDER ONLINE,Ola Sammy Foodilla,7 years ago,5,Will always be a classic.
Chili'sORDER ONLINE,Nourhan Elsherif,7 years ago,3,"the taste of food there brings me back in time, a classic love"
Chili'sORDER ONLINE,Ola Sammy Foodilla,7 years ago,3,Used to be a big fan but sadly the quality isn't the same anymore
Chili'sORDER ONLINE,Salah Mahmoud,7 years ago,1,Bad food & bad service
Chili'sORDER ONLINE,Sarah Mosaad,7 years ago,5,The atmosphere is fantastic and the food is delicious
Chili'sORDER ONLINE,Mariam ElNaggar,7 years ago,5,BEST MOLTEN CAKE EVER. Plus the fact that you can have endless coke????
Chili'sORDER ONLINE,UFO World,7 years ago,5,I love Chilis Thats my best restaurant
Chili'sORDER ONLINE,Mariam,7 years ago,3,"Their chocolate molten cake are irreplaceable,, also their country fried chicken is so good according to the branch"
Chili'sORDER ONLINE,Dina ElMaamoun Nasser El-Din,7 years ago,5,"Following up on a previous review about late delivery, the branch manager called me and apologized over and over and insisted on sending me a compliment meal which was A FEAST! Kudos to good customer retention"
Chili'sORDER ONLINE,Dina ElMaamoun Nasser El-Din,7 years ago,1,Disgusting!! Good came in 100 mins looking inedible and freezing cold..
